video,beat_index,start_s,end_s,duration_s,duration_frames,image
16055.mp4,139,362.062,365.297,3.236,97.0,analysis/frames/16055/16055_beat_0139.png
16055.mp4,140,365.298,369.902,4.604,138.0,analysis/frames/16055/16055_beat_0140.png
16055.mp4,141,369.903,371.937,2.034,61.0,analysis/frames/16055/16055_beat_0141.png
16055.mp4,142,371.938,375.841,3.903,117.0,analysis/frames/16055/16055_beat_0142.png
16055.mp4,143,375.842,380.779,4.937,148.0,analysis/frames/16055/16055_beat_0143.png
16055.mp4,144,380.78,385.284,4.504,135.0,analysis/frames/16055/16055_beat_0144.png
16055.mp4,145,385.285,387.152,1.868,56.0,analysis/frames/16055/16055_beat_0145.png
16055.mp4,146,387.153,389.288,2.134,64.0,analysis/frames/16055/16055_beat_0146.png
16055.mp4,147,389.289,391.457,2.168,65.0,analysis/frames/16055/16055_beat_0147.png
16055.mp4,148,391.458,394.426,2.969,89.0,analysis/frames/16055/16055_beat_0148.png
16055.mp4,149,394.427,395.694,1.267,38.0,analysis/frames/16055/16055_beat_0149.png
16055.mp4,150,395.695,401.934,6.239,187.0,analysis/frames/16055/16055_beat_0150.png
16055.mp4,151,401.935,404.97,3.035,91.0,analysis/frames/16055/16055_beat_0151.png
16055.mp4,152,404.971,411.01,6.038,181.0,analysis/frames/16055/16055_beat_0152.png
16055.mp4,153,411.011,412.511,1.5,45.0,analysis/frames/16055/16055_beat_0153.png
16055.mp4,154,412.512,414.48,1.968,59.0,analysis/frames/16055/16055_beat_0154.png
16055.mp4,155,414.481,416.015,1.534,46.0,analysis/frames/16055/16055_beat_0155.png
16055.mp4,156,416.016,417.816,1.801,54.0,analysis/frames/16055/16055_beat_0156.png
16055.mp4,157,417.817,420.219,2.401,72.0,analysis/frames/16055/16055_beat_0157.png
16055.mp4,158,420.22,423.255,3.035,91.0,analysis/frames/16055/16055_beat_0158.png
16055.mp4,159,423.256,430.562,7.306,219.0,analysis/frames/16055/16055_beat_0159.png
16055.mp4,160,430.563,431.43,0.867,26.0,analysis/frames/16055/16055_beat_0160.png
16055.mp4,161,431.431,432.164,0.733,22.0,analysis/frames/16055/16055_beat_0161.png
16055.mp4,162,432.165,433.766,1.601,48.0,analysis/frames/16055/16055_beat_0162.png
16055.mp4,163,433.767,434.533,0.766,23.0,analysis/frames/16055/16055_beat_0163.png
16055.mp4,164,434.534,436.001,1.467,44.0,analysis/frames/16055/16055_beat_0164.png
16055.mp4,165,436.002,437.603,1.601,48.0,analysis/frames/16055/16055_beat_0165.png
16055.mp4,166,437.604,440.839,3.236,97.0,analysis/frames/16055/16055_beat_0166.png
16055.mp4,167,440.84,442.441,1.601,48.0,analysis/frames/16055/16055_beat_0167.png
16055.mp4,168,442.442,444.243,1.801,54.0,analysis/frames/16055/16055_beat_0168.png
16055.mp4,169,444.244,447.78,3.536,106.0,analysis/frames/16055/16055_beat_0169.png
16055.mp4,170,447.781,449.949,2.168,65.0,analysis/frames/16055/16055_beat_0170.png
16055.mp4,171,449.95,452.251,2.301,69.0,analysis/frames/16055/16055_beat_0171.png
16055.mp4,172,452.252,458.791,6.539,196.0,analysis/frames/16055/16055_beat_0172.png
16055.mp4,173,458.792,460.993,2.201,66.0,analysis/frames/16055/16055_beat_0173.png
16055.mp4,174,460.994,463.696,2.702,81.0,analysis/frames/16055/16055_beat_0174.png
16055.mp4,175,463.697,467.132,3.436,103.0,analysis/frames/16055/16055_beat_0175.png
16055.mp4,176,467.133,470.803,3.669,110.0,analysis/frames/16055/16055_beat_0176.png
16055.mp4,177,470.804,472.237,1.434,43.0,analysis/frames/16055/16055_beat_0177.png
16055.mp4,178,472.238,474.44,2.201,66.0,analysis/frames/16055/16055_beat_0178.png
16055.mp4,179,474.441,477.109,2.668,80.0,analysis/frames/16055/16055_beat_0179.png
16055.mp4,180,477.11,480.612,3.503,105.0,analysis/frames/16055/16055_beat_0180.png
16055.mp4,181,480.613,484.116,3.502,105.0,analysis/frames/16055/16055_beat_0181.png
16055.mp4,182,484.117,485.584,1.467,44.0,analysis/frames/16055/16055_beat_0182.png
16055.mp4,183,485.585,486.318,0.733,22.0,analysis/frames/16055/16055_beat_0183.png
16055.mp4,184,486.319,487.886,1.567,47.0,analysis/frames/16055/16055_beat_0184.png
16055.mp4,185,487.887,489.355,1.467,44.0,analysis/frames/16055/16055_beat_0185.png
16055.mp4,186,489.356,490.122,0.766,23.0,analysis/frames/16055/16055_beat_0186.png
16055.mp4,187,490.123,493.058,2.935,88.0,analysis/frames/16055/16055_beat_0187.png
16055.mp4,188,493.059,496.762,3.703,111.0,analysis/frames/16055/16055_beat_0188.png
16055.mp4,189,496.763,497.329,0.566,17.0,analysis/frames/16055/16055_beat_0189.png
16055.mp4,190,497.33,500.332,3.002,90.0,analysis/frames/16055/16055_beat_0190.png
16055.mp4,191,500.333,501.8,1.467,44.0,analysis/frames/16055/16055_beat_0191.png
16055.mp4,192,501.801,505.004,3.202,96.0,analysis/frames/16055/16055_beat_0192.png
16055.mp4,193,505.005,505.804,0.8,24.0,analysis/frames/16055/16055_beat_0193.png
16055.mp4,194,505.805,507.539,1.734,52.0,analysis/frames/16055/16055_beat_0194.png
16055.mp4,195,507.54,512.177,4.637,139.0,analysis/frames/16055/16055_beat_0195.png
16055.mp4,196,512.178,513.545,1.367,41.0,analysis/frames/16055/16055_beat_0196.png
16055.mp4,197,513.546,518.217,4.67,140.0,analysis/frames/16055/16055_beat_0197.png
16055.mp4,198,518.218,521.987,3.769,113.0,analysis/frames/16055/16055_beat_0198.png
16055.mp4,199,521.988,523.355,1.367,41.0,analysis/frames/16055/16055_beat_0199.png
16055.mp4,200,523.356,524.656,1.3,39.0,analysis/frames/16055/16055_beat_0200.png
16055.mp4,201,524.657,526.558,1.901,57.0,analysis/frames/16055/16055_beat_0201.png
16055.mp4,202,526.559,528.66,2.101,63.0,analysis/frames/16055/16055_beat_0202.png
16055.mp4,203,528.661,533.632,4.971,149.0,analysis/frames/16055/16055_beat_0203.png
16055.mp4,204,533.633,536.001,2.368,71.0,analysis/frames/16055/16055_beat_0204.png
16055.mp4,205,536.002,537.169,1.167,35.0,analysis/frames/16055/16055_beat_0205.png
16055.mp4,206,537.17,537.97,0.8,24.0,analysis/frames/16055/16055_beat_0206.png
16055.mp4,207,537.971,545.644,7.673,230.0,analysis/frames/16055/16055_beat_0207.png
16055.mp4,208,545.645,550.215,4.57,137.0,analysis/frames/16055/16055_beat_0208.png
16055.mp4,209,550.216,553.485,3.269,98.0,analysis/frames/16055/16055_beat_0209.png
16055.mp4,210,553.486,554.186,0.7,21.0,analysis/frames/16055/16055_beat_0210.png
16055.mp4,211,554.187,555.854,1.667,50.0,analysis/frames/16055/16055_beat_0211.png
16055.mp4,212,555.855,559.725,3.87,116.0,analysis/frames/16055/16055_beat_0212.png
16055.mp4,213,559.726,560.726,1.0,30.0,analysis/frames/16055/16055_beat_0213.png
16055.mp4,214,560.727,561.76,1.033,31.0,analysis/frames/16055/16055_beat_0214.png
16055.mp4,215,561.761,564.63,2.869,86.0,analysis/frames/16055/16055_beat_0215.png
16055.mp4,216,564.631,569.435,4.804,144.0,analysis/frames/16055/16055_beat_0216.png
16055.mp4,217,569.436,571.203,1.767,53.0,analysis/frames/16055/16055_beat_0217.png
16055.mp4,218,571.204,579.411,8.207,246.0,analysis/frames/16055/16055_beat_0218.png
16055.mp4,219,579.412,581.68,2.268,68.0,analysis/frames/16055/16055_beat_0219.png
16055.mp4,220,581.681,586.218,4.537,136.0,analysis/frames/16055/16055_beat_0220.png
16055.mp4,221,586.219,588.62,2.401,72.0,analysis/frames/16055/16055_beat_0221.png
16055.mp4,222,588.621,589.855,1.234,37.0,analysis/frames/16055/16055_beat_0222.png
16055.mp4,223,589.856,591.39,1.534,46.0,analysis/frames/16055/16055_beat_0223.png
16055.mp4,224,591.391,594.493,3.102,93.0,analysis/frames/16055/16055_beat_0224.png
16055.mp4,225,594.494,598.63,4.136,124.0,analysis/frames/16055/16055_beat_0225.png
16055.mp4,226,598.631,603.335,4.704,141.0,analysis/frames/16055/16055_beat_0226.png
16055.mp4,227,603.336,608.373,5.037,151.0,analysis/frames/16055/16055_beat_0227.png
16055.mp4,228,608.374,609.975,1.601,48.0,analysis/frames/16055/16055_beat_0228.png
16055.mp4,229,609.976,614.279,4.303,129.0,analysis/frames/16055/16055_beat_0229.png
16055.mp4,230,614.28,624.31,10.03,300.6,analysis/frames/16055/16055_beat_0230.png
16060.mp4,0,0.0,1.801,1.801,54.0,analysis/frames/16060/16060_beat_0000.png
16060.mp4,1,1.802,4.237,2.435,73.0,analysis/frames/16060/16060_beat_0001.png
16060.mp4,2,4.238,10.71,6.472,194.0,analysis/frames/16060/16060_beat_0002.png
16060.mp4,3,10.711,13.946,3.236,97.0,analysis/frames/16060/16060_beat_0003.png
16060.mp4,4,13.947,18.651,4.704,141.0,analysis/frames/16060/16060_beat_0004.png
16060.mp4,5,18.652,21.487,2.835,85.0,analysis/frames/16060/16060_beat_0005.png
16060.mp4,6,21.488,26.259,4.77,143.0,analysis/frames/16060/16060_beat_0006.png
16060.mp4,7,26.26,28.094,1.834,55.0,analysis/frames/16060/16060_beat_0007.png
16060.mp4,8,28.095,32.565,4.47,134.0,analysis/frames/16060/16060_beat_0008.png
16060.mp4,9,32.566,35.234,2.668,80.0,analysis/frames/16060/16060_beat_0009.png
16060.mp4,10,35.235,37.336,2.101,63.0,analysis/frames/16060/16060_beat_0010.png
16060.mp4,11,37.337,40.84,3.503,105.0,analysis/frames/16060/16060_beat_0011.png
16060.mp4,12,40.841,46.946,6.105,183.0,analysis/frames/16060/16060_beat_0012.png
16060.mp4,13,46.947,48.18,1.234,37.0,analysis/frames/16060/16060_beat_0013.png
16060.mp4,14,48.181,54.086,5.905,177.0,analysis/frames/16060/16060_beat_0014.png
16060.mp4,15,54.087,58.424,4.337,130.0,analysis/frames/16060/16060_beat_0015.png
16060.mp4,16,58.425,60.826,2.401,72.0,analysis/frames/16060/16060_beat_0016.png
16060.mp4,17,60.827,65.298,4.47,134.0,analysis/frames/16060/16060_beat_0017.png
16060.mp4,18,65.299,69.702,4.403,132.0,analysis/frames/16060/16060_beat_0018.png
16060.mp4,19,69.703,75.074,5.371,161.0,analysis/frames/16060/16060_beat_0019.png
16060.mp4,20,75.075,75.841,0.766,23.0,analysis/frames/16060/16060_beat_0020.png
16060.mp4,21,75.842,77.343,1.501,45.0,analysis/frames/16060/16060_beat_0021.png
16060.mp4,22,77.344,80.947,3.603,108.0,analysis/frames/16060/16060_beat_0022.png
16060.mp4,23,80.948,86.085,5.137,154.0,analysis/frames/16060/16060_beat_0023.png
16060.mp4,24,86.086,88.754,2.668,80.0,analysis/frames/16060/16060_beat_0024.png
16060.mp4,25,88.755,91.19,2.435,73.0,analysis/frames/16060/16060_beat_0025.png
16060.mp4,26,91.191,93.326,2.134,64.0,analysis/frames/16060/16060_beat_0026.png
16060.mp4,27,93.327,96.228,2.902,87.0,analysis/frames/16060/16060_beat_0027.png
16060.mp4,28,96.229,101.0,4.77,143.0,analysis/frames/16060/16060_beat_0028.png
16060.mp4,29,101.001,103.202,2.201,66.0,analysis/frames/16060/16060_beat_0029.png
16060.mp4,30,103.203,104.337,1.133,34.0,analysis/frames/16060/16060_beat_0030.png
16060.mp4,31,104.338,107.306,2.969,89.0,analysis/frames/16060/16060_beat_0031.png
16060.mp4,32,107.307,110.843,3.536,106.0,analysis/frames/16060/16060_beat_0032.png
16060.mp4,33,110.844,113.813,2.969,89.0,analysis/frames/16060/16060_beat_0033.png
16060.mp4,34,113.814,119.885,6.072,182.0,analysis/frames/16060/16060_beat_0034.png
16060.mp4,35,119.886,122.588,2.702,81.0,analysis/frames/16060/16060_beat_0035.png
16060.mp4,36,122.589,127.493,4.904,147.0,analysis/frames/16060/16060_beat_0036.png
16060.mp4,37,127.494,129.095,1.601,48.0,analysis/frames/16060/16060_beat_0037.png
16060.mp4,38,129.096,129.862,0.766,23.0,analysis/frames/16060/16060_beat_0038.png
16060.mp4,39,129.863,130.763,0.9,27.0,analysis/frames/16060/16060_beat_0039.png
16060.mp4,40,130.764,131.797,1.033,31.0,analysis/frames/16060/16060_beat_0040.png
16060.mp4,41,131.798,134.133,2.335,70.0,analysis/frames/16060/16060_beat_0041.png
16060.mp4,42,134.134,135.801,1.667,50.0,analysis/frames/16060/16060_beat_0042.png
16060.mp4,43,135.802,140.206,4.403,132.0,analysis/frames/16060/16060_beat_0043.png
16060.mp4,44,140.207,142.541,2.335,70.0,analysis/frames/16060/16060_beat_0044.png
16060.mp4,45,142.542,144.176,1.634,49.0,analysis/frames/16060/16060_beat_0045.png
16060.mp4,46,144.177,144.944,0.766,23.0,analysis/frames/16060/16060_beat_0046.png
16060.mp4,47,144.945,147.046,2.101,63.0,analysis/frames/16060/16060_beat_0047.png
16060.mp4,48,147.047,148.314,1.267,38.0,analysis/frames/16060/16060_beat_0048.png
16060.mp4,49,148.315,150.416,2.101,63.0,analysis/frames/16060/16060_beat_0049.png
16060.mp4,50,150.417,152.518,2.101,63.0,analysis/frames/16060/16060_beat_0050.png
16060.mp4,51,152.519,155.855,3.336,100.0,analysis/frames/16060/16060_beat_0051.png
16060.mp4,52,155.856,162.395,6.539,196.0,analysis/frames/16060/16060_beat_0052.png
16060.mp4,53,162.396,167.366,4.971,149.0,analysis/frames/16060/16060_beat_0053.png
16060.mp4,54,167.367,171.771,4.403,132.0,analysis/frames/16060/16060_beat_0054.png
16060.mp4,55,171.772,175.441,3.669,110.0,analysis/frames/16060/16060_beat_0055.png
16060.mp4,56,175.442,178.577,3.135,94.0,analysis/frames/16060/16060_beat_0056.png
16060.mp4,57,178.578,183.082,4.504,135.0,analysis/frames/16060/16060_beat_0057.png
16060.mp4,58,183.083,184.717,1.634,49.0,analysis/frames/16060/16060_beat_0058.png
16060.mp4,59,184.718,187.653,2.935,88.0,analysis/frames/16060/16060_beat_0059.png
16060.mp4,60,187.654,188.821,1.167,35.0,analysis/frames/16060/16060_beat_0060.png
16060.mp4,61,188.822,193.192,4.37,131.0,analysis/frames/16060/16060_beat_0061.png
16060.mp4,62,193.193,196.929,3.736,112.0,analysis/frames/16060/16060_beat_0062.png
16060.mp4,63,196.93,199.465,2.535,76.0,analysis/frames/16060/16060_beat_0063.png
16060.mp4,64,199.466,201.233,1.767,53.0,analysis/frames/16060/16060_beat_0064.png
16060.mp4,65,201.234,204.937,3.703,111.0,analysis/frames/16060/16060_beat_0065.png
16060.mp4,66,204.938,207.606,2.668,80.0,analysis/frames/16060/16060_beat_0066.png
16060.mp4,67,207.607,210.976,3.369,101.0,analysis/frames/16060/16060_beat_0067.png
16060.mp4,68,210.977,213.145,2.168,65.0,analysis/frames/16060/16060_beat_0068.png
16060.mp4,69,213.146,213.913,0.766,23.0,analysis/frames/16060/16060_beat_0069.png
16060.mp4,70,213.914,215.915,2.001,60.0,analysis/frames/16060/16060_beat_0070.png
16060.mp4,71,215.916,219.351,3.436,103.0,analysis/frames/16060/16060_beat_0071.png
16060.mp4,72,219.352,221.487,2.134,64.0,analysis/frames/16060/16060_beat_0072.png
16060.mp4,73,221.488,223.255,1.767,53.0,analysis/frames/16060/16060_beat_0073.png
16060.mp4,74,223.256,224.957,1.701,51.0,analysis/frames/16060/16060_beat_0074.png
16060.mp4,75,224.958,226.926,1.968,59.0,analysis/frames/16060/16060_beat_0075.png
16060.mp4,76,226.927,230.129,3.202,96.0,analysis/frames/16060/16060_beat_0076.png
16060.mp4,77,230.13,232.198,2.068,62.0,analysis/frames/16060/16060_beat_0077.png
16060.mp4,78,232.199,234.767,2.568,77.0,analysis/frames/16060/16060_beat_0078.png
16060.mp4,79,234.768,237.269,2.501,75.0,analysis/frames/16060/16060_beat_0079.png
16060.mp4,80,237.27,241.507,4.237,127.0,analysis/frames/16060/16060_beat_0080.png
16060.mp4,81,241.508,244.577,3.069,92.0,analysis/frames/16060/16060_beat_0081.png
16060.mp4,82,244.578,248.013,3.436,103.0,analysis/frames/16060/16060_beat_0082.png
16060.mp4,83,248.014,249.749,1.734,52.0,analysis/frames/16060/16060_beat_0083.png
16060.mp4,84,249.75,251.584,1.834,55.0,analysis/frames/16060/16060_beat_0084.png
16060.mp4,85,251.585,255.621,4.036,121.0,analysis/frames/16060/16060_beat_0085.png
16060.mp4,86,255.622,257.89,2.268,68.0,analysis/frames/16060/16060_beat_0086.png
16060.mp4,87,257.891,260.359,2.468,74.0,analysis/frames/16060/16060_beat_0087.png
16060.mp4,88,260.36,261.66,1.3,39.0,analysis/frames/16060/16060_beat_0088.png
16060.mp4,89,261.661,264.33,2.668,80.0,analysis/frames/16060/16060_beat_0089.png
16060.mp4,90,264.331,265.364,1.033,31.0,analysis/frames/16060/16060_beat_0090.png
16060.mp4,91,265.365,269.635,4.27,128.0,analysis/frames/16060/16060_beat_0091.png
16060.mp4,92,269.636,271.504,1.868,56.0,analysis/frames/16060/16060_beat_0092.png
16060.mp4,93,271.505,274.006,2.502,75.0,analysis/frames/16060/16060_beat_0093.png
16060.mp4,94,274.007,274.74,0.733,22.0,analysis/frames/16060/16060_beat_0094.png
16060.mp4,95,274.741,277.51,2.768,83.0,analysis/frames/16060/16060_beat_0095.png
16060.mp4,96,277.511,281.68,4.17,125.0,analysis/frames/16060/16060_beat_0096.png
16060.mp4,97,281.681,287.052,5.371,161.0,analysis/frames/16060/16060_beat_0097.png
16060.mp4,98,287.053,289.388,2.335,70.0,analysis/frames/16060/16060_beat_0098.png
16060.mp4,99,289.389,292.825,3.436,103.0,analysis/frames/16060/16060_beat_0099.png
16060.mp4,100,292.826,297.63,4.804,144.0,analysis/frames/16060/16060_beat_0100.png
16060.mp4,101,297.631,301.6,3.97,119.0,analysis/frames/16060/16060_beat_0101.png
16060.mp4,102,301.601,303.903,2.301,69.0,analysis/frames/16060/16060_beat_0102.png
16060.mp4,103,303.904,310.342,6.439,193.0,analysis/frames/16060/16060_beat_0103.png
16060.mp4,104,310.343,311.811,1.467,44.0,analysis/frames/16060/16060_beat_0104.png
16060.mp4,105,311.812,314.914,3.102,93.0,analysis/frames/16060/16060_beat_0105.png
16060.mp4,106,314.915,317.082,2.168,65.0,analysis/frames/16060/16060_beat_0106.png
16060.mp4,107,317.083,319.084,2.001,60.0,analysis/frames/16060/16060_beat_0107.png
16060.mp4,108,319.085,323.022,3.936,118.0,analysis/frames/16060/16060_beat_0108.png
16060.mp4,109,323.023,325.524,2.502,75.0,analysis/frames/16060/16060_beat_0109.png
16060.mp4,110,325.525,329.595,4.07,122.0,analysis/frames/16060/16060_beat_0110.png
16060.mp4,111,329.596,333.165,3.569,107.0,analysis/frames/16060/16060_beat_0111.png
16060.mp4,112,333.166,335.901,2.735,82.0,analysis/frames/16060/16060_beat_0112.png
16060.mp4,113,335.902,336.735,0.833,25.0,analysis/frames/16060/16060_beat_0113.png
16060.mp4,114,336.736,338.404,1.667,50.0,analysis/frames/16060/16060_beat_0114.png
16060.mp4,115,338.405,340.339,1.934,58.0,analysis/frames/16060/16060_beat_0115.png
16060.mp4,116,340.34,342.908,2.568,77.0,analysis/frames/16060/16060_beat_0116.png
16060.mp4,117,342.909,347.413,4.504,135.0,analysis/frames/16060/16060_beat_0117.png
16060.mp4,118,347.414,348.647,1.234,37.0,analysis/frames/16060/16060_beat_0118.png
16060.mp4,119,348.648,351.116,2.468,74.0,analysis/frames/16060/16060_beat_0119.png
16060.mp4,120,351.117,354.253,3.135,94.0,analysis/frames/16060/16060_beat_0120.png
16060.mp4,121,354.254,357.122,2.869,86.0,analysis/frames/16060/16060_beat_0121.png
16060.mp4,122,357.123,360.593,3.469,104.0,analysis/frames/16060/16060_beat_0122.png
16060.mp4,123,360.594,362.528,1.934,58.0,analysis/frames/16060/16060_beat_0123.png
16060.mp4,124,362.529,365.865,3.336,100.0,analysis/frames/16060/16060_beat_0124.png
16060.mp4,125,365.865,369.401,3.536,106.0,analysis/frames/16060/16060_beat_0125.png
16060.mp4,126,369.402,373.973,4.57,137.0,analysis/frames/16060/16060_beat_0126.png
16060.mp4,127,373.974,375.174,1.2,36.0,analysis/frames/16060/16060_beat_0127.png
16060.mp4,128,375.175,377.977,2.802,84.0,analysis/frames/16060/16060_beat_0128.png
16060.mp4,129,377.978,382.481,4.504,135.0,analysis/frames/16060/16060_beat_0129.png
16060.mp4,130,382.482,384.617,2.134,64.0,analysis/frames/16060/16060_beat_0130.png
16060.mp4,131,384.618,387.82,3.202,96.0,analysis/frames/16060/16060_beat_0131.png
16060.mp4,132,387.821,391.223,3.402,102.0,analysis/frames/16060/16060_beat_0132.png
16060.mp4,133,391.224,393.926,2.702,81.0,analysis/frames/16060/16060_beat_0133.png
16060.mp4,134,393.927,394.66,0.733,22.0,analysis/frames/16060/16060_beat_0134.png
16060.mp4,135,394.661,395.828,1.167,35.0,analysis/frames/16060/16060_beat_0135.png
16060.mp4,136,395.829,398.063,2.235,67.0,analysis/frames/16060/16060_beat_0136.png
16060.mp4,137,398.064,401.166,3.102,93.0,analysis/frames/16060/16060_beat_0137.png
16060.mp4,138,401.167,403.035,1.868,56.0,analysis/frames/16060/16060_beat_0138.png
16060.mp4,139,403.036,405.137,2.101,63.0,analysis/frames/16060/16060_beat_0139.png
16060.mp4,140,405.138,407.172,2.034,61.0,analysis/frames/16060/16060_beat_0140.png
16060.mp4,141,407.173,410.209,3.035,91.0,analysis/frames/16060/16060_beat_0141.png
16060.mp4,142,410.21,411.744,1.534,46.0,analysis/frames/16060/16060_beat_0142.png
16060.mp4,143,411.745,415.314,3.569,107.0,analysis/frames/16060/16060_beat_0143.png
16060.mp4,144,415.315,420.119,4.804,144.0,analysis/frames/16060/16060_beat_0144.png
16060.mp4,145,420.12,424.79,4.67,140.0,analysis/frames/16060/16060_beat_0145.png
16060.mp4,146,424.791,426.091,1.3,39.0,analysis/frames/16060/16060_beat_0146.png
16060.mp4,147,426.092,428.093,2.001,60.0,analysis/frames/16060/16060_beat_0147.png
16060.mp4,148,428.094,430.663,2.568,77.0,analysis/frames/16060/16060_beat_0148.png
16060.mp4,149,430.664,431.931,1.267,38.0,analysis/frames/16060/16060_beat_0149.png
16060.mp4,150,431.932,433.365,1.434,43.0,analysis/frames/16060/16060_beat_0150.png
16060.mp4,151,433.366,435.167,1.801,54.0,analysis/frames/16060/16060_beat_0151.png
16060.mp4,152,435.168,437.002,1.834,55.0,analysis/frames/16060/16060_beat_0152.png
